stage_id,etudiant_id,entreprise_id,stage_ann,stage_type
1994,3994,31,2025,PFA
1995,3995,5,2025,PFA
1996,3996,31,2025,PFA
1997,3997,44,2025,PFA
1998,3998,45,2025,PFA
1999,3999,17,2025,PFA
2000,4000,17,2025,PFA
2001,4001,17,2025,PFE
2002,4002,31,2025,PFE
2003,4003,44,2025,PFE
2004,4004,31,2025,PFE
2005,4005,45,2025,PFE
2006,4006,33,2025,PFE
2007,4007,12,2025,PFE
2008,4008,34,2025,PFE
2009,4009,29,2025,PFE
2010,4010,48,2025,PFE
2011,4011,4,2025,PFE
2012,4012,49,2025,PFE
2013,4013,4,2025,PFE
2014,4014,39,2025,PFE
2015,4015,39,2025,PFE
2016,4016,15,2025,PFE
2017,4017,22,2025,PFE
2018,4018,31,2025,PFE
2019,4019,18,2025,PFE
2020,4020,14,2025,PFE
2021,4021,2,2025,PFE
2022,4022,24,2025,PFE
2023,4023,29,2025,PFE
2024,4024,23,2025,PFE
2025,4025,9,2025,PFE
2026,4026,3,2025,PFE
2027,4027,2,2025,PFE
2028,4028,46,2025,PFE
2029,4029,31,2025,PFE
2030,4030,31,2025,PFE
2031,4031,33,2025,PFE
2032,4032,51,2025,PFE
2033,4033,40,2025,PFE
2034,4034,31,2025,PFE
2035,4035,20,2025,PFE
2036,4036,17,2025,PFE
2037,4037,37,2025,PFE
2038,4038,17,2025,PFE
2039,4039,13,2025,PFE
2040,4040,5,2025,PFE
2041,4041,42,2025,PFE
2042,4042,4,2025,PFE
2043,4043,28,2025,PFE
2044,4044,43,2025,PFE
2045,4045,4,2025,PFE
2046,4046,17,2025,PFE
2047,4047,30,2025,PFE
2048,4048,17,2025,PFE
2049,4049,43,2025,PFE
2050,4050,30,2025,PFE
2051,4051,4,2025,PFE
2052,4052,37,2025,PFE
2053,4053,17,2025,PFE
2054,4054,17,2025,PFE
2055,4055,51,2025,PFE
2056,4056,35,2025,PFE
2057,4057,1,2025,PFE
2058,4058,40,2025,PFE
2059,4059,17,2025,PFE
2060,4060,44,2025,PFE
2061,4061,4,2025,PFE
2062,4062,17,2025,PFE
2063,4063,17,2025,PFE
2064,4064,50,2025,PFE
2065,4065,31,2025,PFE
2066,4066,45,2025,PFE
2067,4067,8,2025,PFE
2068,4068,17,2025,PFE
2069,4069,6,2025,PFE
2070,4070,51,2025,PFE
2071,4071,4,2025,PFE
2072,4072,26,2025,PFE
2073,4073,30,2025,PFE
2074,4074,17,2025,PFE
2075,4075,3,2025,PFE
2076,4076,4,2025,PFE
2077,4077,31,2025,PFE
2078,4078,5,2025,PFE
2079,4079,16,2025,PFE
2080,4080,31,2025,PFE
2081,4081,20,2025,PFE
2082,4082,17,2025,PFE
2083,4083,33,2025,PFE
2084,4084,45,2025,PFE
2085,4085,28,2025,PFE
2086,4086,7,2025,PFE
2087,4087,17,2025,PFE
2088,4088,17,2025,PFE
2089,4089,4,2025,PFE
2090,4090,34,2025,PFE
2091,4091,17,2025,PFE
2092,4092,17,2025,PFE
2093,4093,46,2025,PFE
2094,4094,17,2025,PFE
2095,4095,17,2025,PFE
2096,4096,43,2025,PFE
2097,4097,4,2025,PFE
2098,4098,29,2025,PFE
2099,4099,25,2025,PFE
2100,4100,40,2025,PFE
2101,4101,34,2025,PFE
2102,4102,4,2025,PFE
2103,4103,31,2025,PFE
2104,4104,45,2025,PFE
2105,4105,34,2025,PFE
2106,4106,23,2025,PFE
2107,4107,23,2025,PFE
2108,4108,43,2025,PFE
2109,4109,20,2025,PFE
2110,4110,26,2025,PFE
2111,4111,45,2025,PFE
2112,4112,38,2025,PFE
2113,4113,17,2025,PFE
2114,4114,2,2025,PFE
2115,4115,17,2025,PFE
2116,4116,15,2025,PFE
2117,4117,44,2025,PFE
2118,4118,43,2025,PFE
2119,4119,7,2025,PFE
2120,4120,10,2025,PFE
2121,4121,44,2025,PFE
2122,4122,7,2025,PFE
2123,4123,49,2025,PFE
2124,4124,17,2025,PFE
2125,4125,4,2025,PFE
2126,4126,45,2025,PFE
2127,4127,49,2025,PFE
2128,4128,37,2025,PFE
2129,4129,22,2025,PFE
2130,4130,48,2025,PFE
2131,4131,4,2025,PFE
2132,4132,20,2025,PFE
2133,4133,18,2025,PFE
2134,4134,20,2025,PFE
2135,4135,18,2025,PFE
2136,4136,43,2025,PFE
2137,4137,3,2025,PFE
2138,4138,4,2025,PFE
2139,4139,4,2025,PFE
2140,4140,6,2025,PFE
2141,4141,4,2025,PFE
2142,4142,5,2025,PFE
2143,4143,34,2025,PFE
2144,4144,31,2025,PFE
2145,4145,4,2025,PFE
2146,4146,48,2025,PFE
2147,4147,8,2025,PFE
2148,4148,4,2025,PFE
2149,4149,18,2025,PFE
2150,4150,2,2025,PFE
2151,4151,46,2025,PFE
2152,4152,33,2025,PFE
2153,4153,27,2025,PFE
2154,4154,11,2025,PFE
2155,4155,25,2025,PFE
2156,4156,17,2025,PFE
2157,4157,42,2025,PFE
2158,4158,4,2025,PFE
2159,4159,29,2025,PFE
2160,4160,26,2025,PFE
2161,4161,4,2025,PFE
2162,4162,4,2025,PFE
2163,4163,4,2025,PFE
2164,4164,30,2025,PFE
2165,4165,37,2025,PFE
2166,4166,17,2025,PFE
2167,4167,22,2025,PFE
2168,4168,4,2025,PFE
2169,4169,23,2025,PFE
2170,4170,22,2025,PFE
2171,4171,4,2025,PFE
2172,4172,23,2025,PFE
2173,4173,25,2025,PFE
2174,4174,42,2025,PFE
2175,4175,50,2025,PFE
2176,4176,31,2025,PFE
2177,4177,17,2025,PFE
2178,4178,4,2025,PFE
2179,4179,18,2025,PFE
2180,4180,17,2025,PFE
2181,4181,31,2025,PFE
2182,4182,31,2025,PFE
2183,4183,49,2025,PFE
2184,4184,41,2025,PFE
2185,4185,17,2025,PFE
2186,4186,48,2025,PFE
2187,4187,5,2025,PFE
2188,4188,41,2025,PFE
2189,4189,41,2025,PFE
2190,4190,50,2025,PFE
2191,4191,2,2025,PFE
2192,4192,17,2025,PFE
2193,4193,14,2025,PFE
2194,4194,9,2025,PFE
2195,4195,4,2025,PFE
2196,4196,2,2025,PFE
2197,4197,19,2025,PFE
2198,4198,31,2025,PFE
2199,4199,36,2025,PFE
2200,4200,36,2025,PFE
2201,4201,32,2025,PFE
2202,4202,17,2025,PFE
2203,4203,31,2025,PFE
2204,4204,37,2025,PFE
2205,4205,49,2025,PFE
2206,4206,12,2025,PFE
2207,4207,11,2025,PFE
2208,4208,28,2025,PFE
2209,4209,21,2025,PFE
2210,4210,12,2025,PFE
2211,4211,30,2025,PFE
2212,4212,31,2025,PFE
2213,4213,39,2025,PFE
2214,4214,47,2025,PFE
2215,4215,37,2025,PFE
2216,4216,17,2025,PFE
2217,4217,17,2025,PFE
2218,4218,40,2025,PFE
2219,4219,3,2025,PFE
2220,4220,44,2025,PFE
2221,4221,42,2025,PFE
2222,4222,13,2025,PFE
2223,4223,38,2025,PFE
2224,4224,20,2025,PFE
2225,4225,4,2025,PFE
2226,4226,9,2025,PFE
2227,4227,24,2025,PFE
2228,4228,17,2025,PFE
2229,4229,48,2025,PFE
2230,4230,31,2025,PFE
2231,4231,17,2025,PFE
2232,4232,17,2025,PFE
2233,4233,8,2025,PFE
2234,4234,11,2025,PFE
2235,4235,13,2025,PFE
2236,4236,41,2025,PFE
2237,4237,3,2025,PFE
2238,4238,31,2025,PFE
2239,4239,16,2025,PFE
2240,4240,48,2025,PFE
2241,4241,11,2025,PFE
2242,4242,27,2025,PFE
2243,4243,17,2025,PFE
2244,4244,15,2025,PFE
2245,4245,17,2025,PFE
2246,4246,23,2025,PFE
2247,4247,31,2025,PFE
2248,4248,17,2025,PFE
2249,4249,12,2025,PFE
2250,4250,31,2025,PFE
2251,4251,39,2025,PFE
2252,4252,37,2025,PFE
2253,4253,43,2025,PFE
2254,4254,17,2025,PFE
2255,4255,4,2025,PFE
2256,4256,17,2025,PFE
2257,4257,18,2025,PFE
2258,4258,36,2025,PFE
2259,4259,31,2025,PFE
2260,4260,34,2025,PFE
2261,4261,48,2025,PFE
2262,4262,5,2025,PFE
2263,4263,1,2025,PFE
2264,4264,49,2025,PFE
2265,4265,39,2025,PFE
2266,4266,30,2025,PFE
2267,4267,21,2025,PFE
2268,4268,41,2025,PFE
2269,4269,19,2025,PFE
2270,4270,32,2025,PFE
2271,4271,10,2025,PFE
2272,4272,17,2025,PFE
2273,4273,32,2025,PFE
2274,4274,11,2025,PFE
2275,4275,17,2025,PFE
2276,4276,45,2025,PFE
2277,4277,19,2025,PFE
2278,4278,1,2025,PFE
2279,4279,4,2025,PFE
2280,4280,17,2025,PFE
2281,4281,46,2025,PFE
2282,4282,4,2025,PFE
2283,4283,19,2025,PFE
2284,4284,27,2025,PFE
2285,4285,9,2025,PFE
2286,4286,17,2025,PFE
2287,4287,30,2025,PFE
2288,4288,12,2025,PFE
2289,4289,43,2025,PFE
2290,4290,38,2025,PFE
2291,4291,32,2025,PFE
2292,4292,17,2025,PFE
2293,4293,38,2025,PFE
2294,4294,17,2025,PFE
2295,4295,31,2025,PFE
2296,4296,47,2025,PFE
2297,4297,28,2025,PFE
2298,4298,30,2025,PFE
2299,4299,17,2025,PFE
2300,4300,33,2025,PFE
2301,4301,44,2025,PFE
2302,4302,45,2025,PFE
2303,4303,51,2025,PFE
2304,4304,22,2025,PFE
2305,4305,25,2025,PFE
2306,4306,17,2025,PFE
2307,4307,31,2025,PFE
2308,4308,37,2025,PFE
2309,4309,27,2025,PFE
2310,4310,31,2025,PFE
2311,4311,24,2025,PFE
2312,4312,38,2025,PFE
2313,4313,15,2025,PFE
2314,4314,6,2025,PFE
2315,4315,9,2025,PFE
2316,4316,34,2025,PFE
2317,4317,17,2025,PFE
2318,4318,22,2025,PFE
2319,4319,13,2025,PFE
2320,4320,37,2025,PFE
2321,4321,31,2025,PFE
2322,4322,17,2025,PFE
2323,4323,4,2025,PFE
2324,4324,11,2025,PFE
2325,4325,7,2025,PFE
2326,4326,1,2025,PFE
2327,4327,1,2025,PFE
2328,4328,17,2025,PFE
2329,4329,11,2025,PFE
2330,4330,32,2025,PFE
2331,4331,21,2025,PFE
2332,4332,31,2025,PFE
2333,4333,42,2025,PFE
2334,4334,2,2025,PFE
2335,4335,41,2025,PFE
2336,4336,39,2025,PFE
2337,4337,5,2025,PFE
2338,4338,17,2025,PFE
2339,4339,25,2025,PFE
2340,4340,31,2025,PFE
2341,4341,17,2025,PFE
2342,4342,4,2025,PFE
2343,4343,18,2025,PFE
2344,4344,42,2025,PFE
2345,4345,18,2025,PFE
2346,4346,4,2025,PFE
2347,4347,35,2025,PFE
2348,4348,29,2025,PFE
2349,4349,35,2025,PFE
2350,4350,47,2025,PFE
2351,4351,49,2025,PFE
2352,4352,48,2025,PFE
2353,4353,16,2025,PFE
2354,4354,31,2025,PFE
2355,4355,5,2025,PFE
2356,4356,4,2025,PFE
2357,4357,30,2025,PFE
2358,4358,18,2025,PFE
2359,4359,26,2025,PFE
2360,4360,4,2025,PFE
2361,4361,17,2025,PFE
2362,4362,6,2025,PFE
2363,4363,5,2025,PFE
2364,4364,11,2025,PFE
2365,4365,17,2025,PFE
2366,4366,20,2025,PFE
2367,4367,41,2025,PFE
2368,4368,18,2025,PFE
2369,4369,32,2025,PFE
2370,4370,34,2025,PFE
2371,4371,31,2025,PFE
2372,4372,30,2025,PFE
2373,4373,17,2025,PFE
2374,4374,12,2025,PFE
2375,4375,49,2025,PFE
2376,4376,43,2025,PFE
2377,4377,39,2025,PFE
2378,4378,17,2025,PFE
2379,4379,36,2025,PFE
2380,4380,17,2025,PFE
2381,4381,31,2025,PFE
2382,4382,17,2025,PFE
2383,4383,22,2025,PFE
2384,4384,4,2025,PFE
2385,4385,17,2025,PFE
2386,4386,29,2025,PFE
2387,4387,38,2025,PFE
2388,4388,7,2025,PFE
2389,4389,17,2025,PFE
2390,4390,10,2025,PFE
2391,4391,45,2025,PFE
2392,4392,14,2025,PFE
2393,4393,49,2025,PFE
2394,4394,1,2025,PFE
2395,4395,17,2025,PFE
2396,4396,22,2025,PFE
2397,4397,4,2025,PFE
2398,4398,44,2025,PFE
2399,4399,4,2025,PFE
2400,4400,2,2025,PFE
2401,4401,17,2025,PFE
2402,4402,11,2025,PFE
2403,4403,41,2025,PFE
2404,4404,31,2025,PFE
2405,4405,17,2025,PFE
2406,4406,44,2025,PFE
2407,4407,33,2025,PFE
2408,4408,48,2025,PFE
2409,4409,9,2025,PFE
2410,4410,17,2025,PFE
2411,4411,9,2025,PFE
2412,4412,17,2025,PFE
2413,4413,21,2025,PFE
2414,4414,11,2025,PFE
2415,4415,26,2025,PFE
2416,4416,17,2025,PFE
2417,4417,12,2025,PFE
2418,4418,45,2025,PFE
2419,4419,33,2025,PFE
2420,4420,17,2025,PFE
2421,4421,30,2025,PFE
2422,4422,17,2025,PFE
2423,4423,5,2025,PFE
2424,4424,4,2025,PFE
2425,4425,16,2025,PFE
2426,4426,3,2025,PFE
2427,4427,31,2025,PFE
2428,4428,17,2025,PFE
2429,4429,17,2025,PFE
2430,4430,17,2025,PFE
2431,4431,15,2025,PFE
2432,4432,35,2025,PFE
2433,4433,38,2025,PFE
2434,4434,42,2025,PFE
2435,4435,33,2025,PFE
2436,4436,23,2025,PFE
2437,4437,37,2025,PFE
2438,4438,28,2025,PFE
2439,4439,4,2025,PFE
2440,4440,47,2025,PFE
2441,4441,31,2025,PFE
2442,4442,4,2025,PFE
2443,4443,17,2025,PFE
2444,4444,17,2025,PFE
2445,4445,5,2025,PFE
2446,4446,48,2025,PFE
2447,4447,31,2025,PFE
2448,4448,4,2025,PFE
2449,4449,17,2025,PFE
2450,4450,39,2025,PFE
2451,4451,21,2025,PFE
2452,4452,8,2025,PFE
2453,4453,39,2025,PFE
2454,4454,48,2025,PFE
2455,4455,10,2025,PFE
2456,4456,36,2025,PFE
2457,4457,9,2025,PFE
2458,4458,7,2025,PFE
2459,4459,34,2025,PFE
2460,4460,17,2025,PFE
2461,4461,4,2025,PFE
2462,4462,17,2025,PFE
2463,4463,17,2025,PFE
2464,4464,17,2025,PFE
2465,4465,30,2025,PFE
2466,4466,29,2025,PFE
2467,4467,17,2025,PFE
2468,4468,6,2025,PFE
2469,4469,44,2025,PFE
2470,4470,17,2025,PFE
2471,4471,31,2025,PFE
2472,4472,33,2025,PFE
2473,4473,17,2025,PFE
2474,4474,17,2025,PFE
2475,4475,18,2025,PFE
2476,4476,17,2025,PFE
2477,4477,4,2025,PFE
2478,4478,11,2025,PFE
2479,4479,41,2025,PFE
2480,4480,26,2025,PFE
2481,4481,30,2025,PFE
2482,4482,17,2025,PFE
2483,4483,43,2025,PFE
2484,4484,46,2025,PFE
2485,4485,42,2025,PFE
2486,4486,23,2025,PFE
2487,4487,31,2025,PFE
2488,4488,4,2025,PFE
2489,4489,34,2025,PFE
2490,4490,15,2025,PFE
2491,4491,18,2025,PFE
2492,4492,19,2025,PFE
2493,4493,37,2025,PFE
2494,4494,17,2025,PFE
2495,4495,4,2025,PFE
2496,4496,4,2025,PFE
2497,4497,7,2025,PFE
2498,4498,4,2025,PFE
2499,4499,4,2025,PFE
2500,4500,34,2025,PFE
2501,4501,42,2025,PFE
2502,4502,34,2025,PFE
2503,4503,17,2025,PFE
2504,4504,48,2025,PFE
2505,4505,11,2025,PFE
2506,4506,22,2025,PFE
2507,4507,37,2025,PFE
2508,4508,31,2025,PFE
2509,4509,17,2025,PFE
2510,4510,21,2025,PFE
2511,4511,11,2025,PFE
2512,4512,51,2025,PFE
2513,4513,9,2025,PFE
2514,4514,33,2025,PFE
2515,4515,10,2025,PFE
2516,4516,51,2025,PFE
2517,4517,23,2025,PFE
2518,4518,28,2025,PFE
2519,4519,30,2025,PFE
2520,4520,4,2025,PFE
2521,4521,31,2025,PFE
2522,4522,17,2025,PFE
2523,4523,8,2025,PFE
2524,4524,19,2025,PFE
2525,4525,4,2025,PFE
2526,4526,14,2025,PFE
2527,4527,20,2025,PFE
2528,4528,37,2025,PFE
2529,4529,21,2025,PFE
2530,4530,50,2025,PFE
2531,4531,36,2025,PFE
2532,4532,44,2025,PFE
2533,4533,4,2025,PFE
2534,4534,41,2025,PFE
2535,4535,48,2025,PFE
2536,4536,2,2025,PFE
2537,4537,7,2025,PFE
2538,4538,1,2025,PFE
2539,4539,42,2025,PFE
2540,4540,18,2025,PFE
2541,4541,18,2025,PFE
2542,4542,49,2025,PFE
2543,4543,17,2025,PFE
2544,4544,31,2025,PFE
2545,4545,2,2025,PFE
2546,4546,44,2025,PFE
2547,4547,49,2025,PFE
2548,4548,31,2025,PFE
2549,4549,1,2025,PFE
2550,4550,7,2025,PFE
2551,4551,48,2025,PFE
2552,4552,17,2025,PFE
2553,4553,10,2025,PFE
2554,4554,18,2025,PFE
2555,4555,31,2025,PFE
2556,4556,17,2025,PFE
2557,4557,23,2025,PFE
2558,4558,22,2025,PFE
2559,4559,21,2025,PFE
2560,4560,5,2025,PFE
2561,4561,31,2025,PFE
2562,4562,17,2025,PFE
2563,4563,16,2025,PFE
2564,4564,47,2025,PFE
2565,4565,4,2025,PFE
2566,4566,31,2025,PFE
2567,4567,31,2025,PFE
2568,4568,17,2025,PFE
2569,4569,4,2025,PFE
2570,4570,24,2025,PFE
2571,4571,43,2025,PFE
2572,4572,38,2025,PFE
2573,4573,26,2025,PFE
2574,4574,14,2025,PFE
2575,4575,21,2025,PFE
2576,4576,17,2025,PFE
2577,4577,20,2025,PFE
2578,4578,17,2025,PFE
2579,4579,18,2025,PFE
2580,4580,36,2025,PFE
2581,4581,48,2025,PFE
2582,4582,48,2025,PFE
2583,4583,43,2025,PFE
2584,4584,42,2025,PFE
2585,4585,17,2025,PFE
2586,4586,51,2025,PFE
2587,4587,4,2025,PFE
2588,4588,33,2025,PFE
2589,4589,17,2025,PFE
2590,4590,47,2025,PFE
2591,4591,20,2025,PFE
2592,4592,31,2025,PFE
2593,4593,17,2025,PFE
2594,4594,7,2025,PFE
2595,4595,4,2025,PFE
2596,4596,46,2025,PFE
2597,4597,12,2025,PFE
2598,4598,47,2025,PFE
2599,4599,47,2025,PFE
2600,4600,47,2025,PFE
2601,4601,11,2025,PFE
2602,4602,4,2025,PFE
2603,4603,36,2025,PFE
2604,4604,17,2025,PFE
2605,4605,36,2025,PFE
2606,4606,36,2025,PFE
2607,4607,18,2025,PFE
2608,4608,48,2025,PFE
2609,4609,5,2025,PFE
2610,4610,31,2025,PFE
2611,4611,15,2025,PFE
2612,4612,31,2025,PFE
2613,4613,3,2025,PFE
2614,4614,51,2025,PFE
2615,4615,50,2025,PFE
2616,4616,31,2025,PFE
2617,4617,31,2025,PFE
2618,4618,5,2025,PFE
2619,4619,19,2025,PFE
2620,4620,38,2025,PFE
2621,4621,13,2025,PFE
2622,4622,4,2025,PFE
2623,4623,11,2025,PFE
2624,4624,4,2025,PFE
2625,4625,34,2025,PFE
2626,4626,4,2025,PFE
2627,4627,17,2025,PFE
2628,4628,7,2025,PFE
2629,4629,47,2025,PFE
2630,4630,17,2025,PFE
2631,4631,24,2025,PFE
2632,4632,36,2025,PFE
2633,4633,4,2025,PFE
2634,4634,9,2025,PFE
2635,4635,17,2025,PFE
2636,4636,47,2025,PFE
2637,4637,51,2025,PFE
2638,4638,4,2025,PFE
2639,4639,31,2025,PFE
2640,4640,35,2025,PFE
2641,4641,37,2025,PFE
2642,4642,4,2025,PFE
2643,4643,17,2025,PFE
2644,4644,17,2025,PFE
2645,4645,17,2025,PFE
2646,4646,23,2025,PFE
2647,4647,6,2025,PFE
2648,4648,51,2025,PFE
2649,4649,4,2025,PFE
2650,4650,23,2025,PFE
2651,4651,45,2025,PFE
2652,4652,17,2025,PFE
2653,4653,16,2025,PFE
2654,4654,27,2025,PFE
2655,4655,17,2025,PFE
2656,4656,21,2025,PFE
2657,4657,41,2025,PFE
2658,4658,17,2025,PFE
2659,4659,4,2025,PFE
2660,4660,17,2025,PFE
2661,4661,19,2025,PFE
2662,4662,17,2025,PFE
2663,4663,13,2025,PFE
2664,4664,49,2025,PFE
2665,4665,17,2025,PFE
2666,4666,4,2025,PFE
2667,4667,17,2025,PFE
2668,4668,4,2025,PFE
2669,4669,4,2025,PFE
2670,4670,28,2025,PFE
2671,4671,17,2025,PFE
2672,4672,28,2025,PFE
2673,4673,17,2025,PFE
2674,4674,36,2025,PFE
2675,4675,41,2025,PFE
2676,4676,31,2025,PFE
2677,4677,34,2025,PFE
2678,4678,17,2025,PFE
2679,4679,50,2025,PFE
2680,4680,50,2025,PFE
2681,4681,6,2025,PFE
2682,4682,17,2025,PFE
2683,4683,24,2025,PFE
2684,4684,48,2025,PFE
2685,4685,25,2025,PFE
2686,4686,31,2025,PFE
2687,4687,31,2025,PFE
2688,4688,4,2025,PFE
2689,4689,19,2025,PFE
2690,4690,4,2025,PFE
2691,4691,30,2025,PFE
2692,4692,18,2025,PFE
2693,4693,35,2025,PFE
2694,4694,3,2025,PFE
2695,4695,26,2025,PFE
2696,4696,19,2025,PFE
2697,4697,51,2025,PFE
2698,4698,22,2025,PFE
2699,4699,32,2025,PFE
2700,4700,5,2025,PFE
2701,4701,31,2025,PFE
2702,4702,27,2025,PFE
2703,4703,31,2025,PFE
2704,4704,31,2025,PFE
2705,4705,38,2025,PFE
2706,4706,45,2025,PFE
2707,4707,38,2025,PFE
2708,4708,31,2025,PFE
2709,4709,1,2025,PFE
2710,4710,2,2025,PFE
2711,4711,9,2025,PFE
2712,4712,32,2025,PFE
2713,4713,17,2025,PFE
2714,4714,4,2025,PFE
2715,4715,7,2025,PFE
2716,4716,31,2025,PFE
2717,4717,32,2025,PFE
2718,4718,4,2025,PFE
2719,4719,18,2025,PFE
2720,4720,3,2025,PFE
2721,4721,17,2025,PFE
2722,4722,7,2025,PFE
2723,4723,33,2025,PFE
2724,4724,13,2025,PFE
2725,4725,24,2025,PFE
2726,4726,17,2025,PFE
2727,4727,25,2025,PFE
2728,4728,33,2025,PFE
2729,4729,6,2025,PFE
2730,4730,47,2025,PFE
2731,4731,17,2025,PFE
2732,4732,8,2025,PFE
2733,4733,17,2025,PFE
2734,4734,30,2025,PFE
2735,4735,34,2025,PFE
2736,4736,34,2025,PFE
2737,4737,23,2025,PFE
2738,4738,17,2025,PFE
2739,4739,4,2025,PFE
2740,4740,4,2025,PFE
2741,4741,3,2025,PFE
2742,4742,41,2025,PFE
2743,4743,50,2025,PFE
2744,4744,12,2025,PFE
2745,4745,25,2025,PFE
2746,4746,31,2025,PFE
2747,4747,50,2025,PFE
2748,4748,4,2025,PFE
2749,4749,29,2025,PFE
2750,4750,4,2025,PFE
2751,4751,31,2025,PFE
2752,4752,45,2025,PFE
2753,4753,19,2025,PFE
2754,4754,24,2025,PFE
2755,4755,14,2025,PFE
2756,4756,50,2025,PFE
2757,4757,4,2025,PFE
2758,4758,17,2025,PFE
2759,4759,48,2025,PFE
2760,4760,45,2025,PFE
2761,4761,13,2025,PFE
2762,4762,31,2025,PFE
2763,4763,7,2025,PFE
2764,4764,4,2025,PFE
2765,4765,17,2025,PFE
2766,4766,4,2025,PFE
2767,4767,11,2025,PFE
2768,4768,50,2025,PFE
2769,4769,6,2025,PFE
2770,4770,48,2025,PFE
2771,4771,17,2025,PFE
2772,4772,6,2025,PFE
2773,4773,4,2025,PFE
2774,4774,17,2025,PFE
2775,4775,9,2025,PFE
2776,4776,24,2025,PFE
2777,4777,42,2025,PFE
2778,4778,31,2025,PFE
2779,4779,19,2025,PFE
2780,4780,30,2025,PFE
2781,4781,17,2025,PFE
2782,4782,17,2025,PFE
2783,4783,9,2025,PFE
2784,4784,32,2025,PFE
2785,4785,51,2025,PFE
2786,4786,31,2025,PFE
2787,4787,4,2025,PFE
2788,4788,9,2025,PFE
2789,4789,44,2025,PFE
2790,4790,10,2025,PFE
2791,4791,17,2025,PFE
2792,4792,17,2025,PFE
2793,4793,17,2025,PFE
2794,4794,2,2025,PFE
2795,4795,11,2025,PFE
2796,4796,35,2025,PFE
2797,4797,8,2025,PFE
2798,4798,31,2025,PFE
2799,4799,17,2025,PFE
2800,4800,43,2025,PFE
2801,4801,31,2025,PFE
2802,4802,17,2025,PFE
2803,4803,31,2025,PFE
2804,4804,6,2025,PFE
2805,4805,17,2025,PFE
2806,4806,31,2025,PFE
2807,4807,12,2025,PFE
2808,4808,29,2025,PFE
2809,4809,18,2025,PFE
2810,4810,17,2025,PFE
2811,4811,31,2025,PFE
2812,4812,17,2025,PFE
2813,4813,36,2025,PFE
2814,4814,16,2025,PFE
2815,4815,31,2025,PFE
2816,4816,31,2025,PFE
2817,4817,1,2025,PFE
2818,4818,17,2025,PFE
2819,4819,23,2025,PFE
2820,4820,8,2025,PFE
2821,4821,29,2025,PFE
2822,4822,31,2025,PFE
2823,4823,48,2025,PFE
2824,4824,28,2025,PFE
2825,4825,36,2025,PFE
2826,4826,39,2025,PFE
2827,4827,4,2025,PFE
2828,4828,30,2025,PFE
2829,4829,3,2025,PFE
2830,4830,4,2025,PFE
2831,4831,4,2025,PFE
2832,4832,33,2025,PFE
2833,4833,26,2025,PFE
2834,4834,43,2025,PFE
2835,4835,43,2025,PFE
2836,4836,21,2025,PFE
2837,4837,11,2025,PFE
2838,4838,49,2025,PFE
2839,4839,17,2025,PFE
2840,4840,28,2025,PFE
2841,4841,5,2025,PFE
2842,4842,4,2025,PFE
2843,4843,47,2025,PFE
2844,4844,16,2025,PFE
2845,4845,22,2025,PFE
2846,4846,29,2025,PFE
2847,4847,21,2025,PFE
2848,4848,39,2025,PFE
2849,4849,17,2025,PFE
2850,4850,17,2025,PFE
2851,4851,47,2025,PFE
2852,4852,7,2025,PFE
2853,4853,19,2025,PFE
2854,4854,49,2025,PFE
2855,4855,42,2025,PFE
2856,4856,19,2025,PFE
2857,4857,48,2025,PFE
2858,4858,15,2025,PFE
2859,4859,3,2025,PFE
2860,4860,31,2025,PFE
2861,4861,17,2025,PFE
2862,4862,17,2025,PFE
2863,4863,17,2025,PFE
2864,4864,2,2025,PFE
2865,4865,4,2025,PFE
2866,4866,16,2025,PFE
2867,4867,31,2025,PFE
2868,4868,4,2025,PFE
2869,4869,4,2025,PFE
2870,4870,20,2025,PFE
2871,4871,31,2025,PFE
2872,4872,19,2025,PFE
2873,4873,44,2025,PFE
2874,4874,4,2025,PFE
2875,4875,29,2025,PFE
2876,4876,31,2025,PFE
2877,4877,14,2025,PFE
2878,4878,26,2025,PFE
2879,4879,30,2025,PFE
2880,4880,34,2025,PFE
2881,4881,3,2025,PFE
2882,4882,27,2025,PFE
2883,4883,48,2025,PFE
2884,4884,3,2025,PFE
2885,4885,15,2025,PFE
2886,4886,39,2025,PFE
2887,4887,51,2025,PFE
2888,4888,21,2025,PFE
2889,4889,16,2025,PFE
2890,4890,24,2025,PFE
2891,4891,37,2025,PFE
2892,4892,43,2025,PFE
2893,4893,42,2025,PFE
2894,4894,14,2025,PFE
2895,4895,43,2025,PFE
2896,4896,47,2025,PFE
2897,4897,29,2025,PFE
2898,4898,17,2025,PFE
2899,4899,17,2025,PFE
2900,4900,51,2025,PFE
2901,4901,41,2025,PFE
2902,4902,5,2025,PFE
2903,4903,17,2025,PFE
2904,4904,45,2025,PFE
2905,4905,4,2025,PFE
2906,4906,17,2025,PFE
2907,4907,43,2025,PFE
2908,4908,17,2025,PFE
2909,4909,51,2025,PFE
2910,4910,6,2025,PFE
2911,4911,33,2025,PFE
2912,4912,17,2025,PFE
2913,4913,32,2025,PFE
2914,4914,17,2025,PFE
2915,4915,17,2025,PFE
2916,4916,32,2025,PFE
2917,4917,28,2025,PFE
2918,4918,48,2025,PFE
2919,4919,17,2025,PFE
2920,4920,11,2025,PFE
2921,4921,24,2025,PFE
2922,4922,41,2025,PFE
2923,4923,15,2025,PFE
2924,4924,17,2025,PFE
